Word ,  Count 
iocund , 1
bat , 2
flowne , 1
cloysterd , 1
shardborne , 1
beetle , 1
drowsie , 1
hums , 2
rung , 1
yawning , 1
peale , 1
note , 4
chuck , 1
applaud , 3
seeling , 1
skarfe , 1
pittifull , 2
bloodie , 1
inuisible , 1
cancell , 1
teare , 2
pieces , 1
bond , 2
thickens , 1
crow , 1
rookie , 1
wood , 11
begin , 2
droope , 1
drowse , 1
agents , 1
preys , 1
rowse , 1
maruellst , 1
ioyne , 1
needes , 2
mistrust , 1
deliuers , 1
direction , 2
iust , 3
west , 1
glimmers , 1
streakes , 1
spurres , 1
lated , 1
traueller , 1
apace , 1
inne , 1
approches , 1
alreadie , 1
mile , 2
vsually , 1
toot , 2
rayne , 1
trecherie , 1
flye , 10
mayst , 3
reuenge , 2
affaire , 1
scaena , 4
prepard , 1
degrees , 1
hearty , 1
maiesty , 3
mingle , 2
society , 1
humble , 1
speakes , 1
encounter , 1
harts , 1
midst , 1
large , 2
mirth , 2
weel , 7
measure , 2
table , 2
mur , 7
dispatchd , 1
cut , 3
cutthroats , 1
nonpareill , 1
scapd , 1
fit , 4
whole , 4
marble , 1
founded , 1
rocke , 1
casing , 1
cabind , 1
cribd , 1
confind , 1
bound , 1
sawcy , 2
doubts , 2
ditch , 1
bides , 1
twenty , 3
trenched , 1
growne , 1
worme , 1
venom , 2
teeth , 1
murderer , 1
cheere , 4
sold , 2
often , 4
vouchd , 1
feede , 1
sawce , 2
meate , 2
ceremony , 1
bare , 1
sits , 2
sweet , 4
remembrancer , 1
digestion , 1
waite , 1
appetite , 1
mayt , 1
countries , 3
roofd , 1
gracd , 1
person , 3
challenge , 1
vnkindnesse , 1
mischance , 1
layes , 1
blame , 2
promise , 2
pleast , 1
company , 1
tables , 2
reserud , 1
canst , 3
goary , 1
lockes , 2
youth , 1
momentary , 1
offend , 1
extend , 1
passion , 2
feed , 2
appall , 1
diuell , 4
proper , 1
stuffe , 2
painting , 1
ayredrawnedagger , 1
led , 2
flawes , 1
starts , 1
impostors , 1
story , 2
winters , 1
authorizd , 1
grandam , 1
stoole , 1
behold , 4
loe , 1
nod , 1
charnell , 1
houses , 1
send , 6
bury , 1
backe , 5
monuments , 1
mawes , 1
kytes , 1
quite , 1
vnmannd , 1
folly , 2
fie , 2
shed , 1
olden , 1
statute , 1
purgd , 1
weale , 2
murthers , 3
performd , 1
crownes , 1
push , 2
stooles , 1
lacke , 3
forget , 1
muse , 1
infirmity , 1
deere , 3
thirst , 1
pledge , 1
auant , 1
quit , 1
marrowlesse , 1
speculation , 1
glare , 1
peeres , 1
custome , 2
spoyles , 1
russian , 1
rhinoceros , 1
hircan , 1
shape , 1
firme , 2
nerues , 1
tremble , 1
aliue , 3
desart , 1
trembling , 1
inhabit , 1
protest , 2
mee , 2
baby , 1
girle , 1
shadow , 3
vnreall , 1
mockry , 1
displacd , 1
admird , 1
disorder , 1
ouercome , 1
summers , 1
clowd , 1
speciall , 1
disposition , 1
sights , 3
naturall , 2
rubie , 1
cheekes , 2
blanchd , 1
growes , 3
worse , 4
enrages , 1
order , 2
len , 5
moue , 4
trees , 2
augures , 1
vnderstood , 1
relations , 1
maggot , 1
pyes , 1
choughes , 1
rookes , 1
brought , 2
secretst , 1
oddes , 1
morning , 2
sayst , 1
denies , 1
bidding , 1
betimes , 2
bent , 1
causes , 2
stept , 1
wade , 1
returning , 1
tedious , 1
acted , 1
scand , 1
season , 2
selfabuse , 1
initiate , 1
wants , 2
yong , 4
hecat , 3
angerly , 1
hec , 2
beldams , 1
ouerbold , 1
trafficke , 1
riddles , 1
affaires , 1
mistris , 1
contriuer , 1
harmes , 2
glory , 1
wayward , 1
spightfull , 1
wrathfull , 1
others , 3
ends , 2
amends , 1
gon , 1
pit , 1
acheron , 1
meete , 1
destinie , 1
vessels , 1
spels , 1
prouide , 2
beside , 2
noone , 1
corner , 1
hangs , 1
vaprous , 1
profound , 1
ground , 2
distilld , 1
magicke , 1
slights , 1
raise , 1
artificiall , 1
illusion , 1
spurne , 1
scorne , 4
hopes , 3
boue , 1
wisedome , 6
security , 1
mortals , 1
cheefest , 1
musicke , 3
song , 2
foggy , 1
cloud , 1
stayes , 1
sing , 2
c , 2
sheel , 1
interpret , 1
farther , 1
strangely , 2
pittied , 1
right , 3
walkd , 2
want , 1
monstrous , 1
donalbane , 2
fact , 1
greeue , 2
pious , 2
rage , 1
delinquents , 1
slaues , 1
thralles , 1
nobly , 1
wisely , 1
twould , 1
angerd , 1
denyt , 1
andt , 1
fayld , 1
tyrants , 6
disgrace , 2
bestowes , 1
tyrant , 9
holds , 1
birth , 1
receyud , 1
edward , 1
maleuolence , 1
respect , 1
holy , 3
ayd , 1
northumberland , 1
warlike , 3
seyward , 10
aboue , 3
ratifie , 1
feasts , 1
banquets , 1
kniues , 1
faithfull , 1
homage , 1
exasperate , 1
prepares , 1
clowdy , 1
turnes , 1
youl , 2
rue , 1
clogges , 1
answer , 5
caution , 2
t , 2
angell , 2
vnfold , 1
suffering , 1
country , 5
accursd , 1
quartus , 1
brinded , 1
mewd , 1
hedgepigge , 1
whind , 1
harpier , 1
cries , 2
caldron , 2
entrailes , 1
toad , 1
stone , 1
thirty , 1
sweltred , 1
boyle , 3
charmed , 2
pot , 1
toile , 1
burne , 4
cauldron , 5
bubble , 4
fillet , 1
fenny , 1
bake , 1
newt , 1
frogge , 1
wooll , 1
dogge , 1
adders , 1
forke , 1
blindewormes , 1
sting , 1
lizards , 1
legge , 1
howlets , 1
charme , 4
powrefull , 1
hellbroth , 1
toyle , 2
dragon , 1
mummey , 1
maw , 1
gulfe , 1
rauind , 1
salt , 1
sharke , 1
hemlocke , 1
diggd , 1
liuer , 1
blaspheming , 1
iew , 1
goate , 1
slippes , 1
yew , 1
sliuerd , 1
moones , 1
ecclipse , 1
nose , 1
turke , 1
tartars , 1
birthstrangled , 1
ditchdeliuerd , 1
drab , 1
grewell , 1
thicke , 1
slab , 1
adde , 2
thereto , 1
tigers , 1
chawdron , 1
cawdron , 1
coole , 2
baboones , 1
share , 1
gaines , 1
elues , 1
fairies , 1
inchanting , 1
blacke , 4
pricking , 1
thumbes , 1
knockes , 1
secret , 2
midnight , 1
hags , 1
coniure , 1
professe , 1
vntye , 1
windes , 1
churches , 1
yesty , 1
waues , 1
confound , 2
swallow , 1
nauigation , 1
bladed , 1
corne , 1
blown , 1
castles , 3
topple , 1
warders , 1
heads , 2
pallaces , 1
pyramids , 1
slope , 1
foundations , 1
treasure , 1
germaine , 1
tumble , 1
altogether , 1
sicken , 2
aske , 1
demand , 1
thhadst , 1
mouthes , 1
sowes , 1
farrow , 1
greaze , 1
sweaten , 1
murderers , 1
gibbet , 1
flame , 1
low , 1
deaftly , 1
apparation , 2
armed , 1
vnknowne , 2
knowes , 7
speech , 4
nought , 1
appar , 4
beware , 2
dismisse , 1
descends , 2
harpd , 1
aright , 1
commanded , 1
potent , 1
apparition , 1
childe , 4
eares , 2
ild , 1
resolute , 1
woman , 10
assurance , 1
palehearted , 1
lies , 2
crowned , 1
tree , 3
rises , 1
weares , 1
babybrow , 1
top , 2
listen , 1
metled , 1
chafes , 1
frets , 2
conspirers , 1
vanquishd , 1
vntill , 1
byrnam , 1
dunsmane , 1
hill , 2
descend , 1
impresse , 2
forrest , 2
earthbound , 1
boadments , 1
byrnan , 2
lease , 1
hart , 4
throbs , 1
reigne , 2
kingdome , 1
satisfied , 1
deny , 2
curse , 2
sinkes , 2
noise , 2
shadowes , 1
depart , 1
eight , 1
glasse , 2
down , 1
seare , 2
eyebals , 1
haire , 2
goldboundbrow , 1
third , 1
filthy , 1
hagges , 1
fourth , 1
stretch , 1
cracke , 1
doome , 1
seauenth , 1
eighth , 1
appeares , 1
shewes , 1
twofold , 1
balles , 1
trebble , 1
scepters , 1
bloodbolterd , 1
points , 1
amazedly , 1
delights , 1
antique , 1
kindly , 1
dance , 1
pernitious , 1
aye , 1
accursed , 2
kalender , 1
infected , 2
whereon , 1
damnd , 3
gallopping , 1
anticipatst , 1
dread , 1
exploits , 1
flighty , 1
oretooke , 1
vnlesse , 1
firstlings , 2
crown , 1
acts , 1
thoght , 1
surprize , 1
edge , 2
babes , 3
vnfortunate , 1
trace , 1
boasting , 1
foole , 3
macduffes , 1
son , 16
fly , 2
madam , 1
madnesse , 1
actions , 1
traitors , 3
wisedom , 1
mansion , 1
titles , 1
wren , 1
diminitiue , 1
birds , 3
ones , 3
nest , 1
runnes , 1
deerest , 1
cooz , 1
iudicious , 1
fits , 1
rumor , 1
floate , 1
long , 3
cease , 1
climbe , 1
vpward , 1
pretty , 3
cosine , 1
fatherd , 1
fatherlesse , 1
longer , 2
sirra , 1
mother , 5
wormes , 1
flyes , 1
thoudst , 1
net , 1
lime , 1
pitfall , 1
gin , 1
saying , 1
wilt , 2
nay , 2
buy , 1
market , 1
sell , 1
speakst , 3
wit , 2
ifaith , 1
traitor , 4
sweares , 1
swear , 1
liars , 1
swearers , 2
fools , 1
lyars , 1
beate , 2
monkie , 1
yould , 1
weepe , 2
signe , 1
quickely , 1
pratler , 1
talkst , 1
mes , 4
dame , 1
doubt , 4
neerely , 1
homely , 1
fright , 1
thinkes , 1
sauage , 1
cruelty , 1
nie , 1
preserue , 1
earthly , 1
laudable , 1
accounted , 1
dangerous , 1
womanly , 1
vnsanctified , 1
hes , 2
shaggeeard , 1
villaine , 4
egge , 1
fry , 1
treachery , 1
run , 1
crying , 1
desolate , 1
shade , 1
sad , 1
empty , 1
fast , 3
bestride , 1
downfall , 1
birthdome , 1
morne , 1
widdowes , 1
howle , 1
orphans , 1
sorowes , 1
resounds , 1
felt , 1
yelld , 1
syllable , 2
dolour , 1
waile , 1
redresse , 1
wil , 1
perchance , 2
sole , 1
blisters , 1
loud , 1
touchd , 1
discerne , 1
offer , 2
lambe , 2
appease , 1
angry , 1
treacherous , 1
vertuous , 1
recoyle , 2
craue , 1
transpose , 1
brightest , 1
wear , 2
brows , 1
rawnesse , 1
precious , 2
motiues , 1
knots , 1
iealousies , 1
dishonors , 1
safeties , 1
rightly , 1
tyrrany , 1
basis , 1
goodnesse , 2
check , 1
y , 2
wrongs , 1
far , 1
thinkst , 1
space , 1
graspe , 1
rich , 1
east , 1
boot , 1
offended , 1
beneath , 1
yoake , 1
weepes , 1
bleeds , 1
gash , 1
added , 1
vplifted , 1
goodly , 1
thousands , 1
treade , 1
vices , 1
succeede , 1
particulars , 1
vice , 1
grafted , 1
opend , 1
pure , 1
snow , 1
compard , 1
confinelesse , 1
legions , 1
euils , 2
grant , 1
luxurious , 1
auaricious , 1
deceitfull , 1
sodaine , 1
malicious , 1
smacking , 1
bottome , 1
voluptuousnesse , 1
wiues , 1
daughters , 1
matrons , 1
maides , 1
cesterne , 1
lust , 2
continent , 1
impediments , 1
orebeare , 1
oppose , 1
boundlesse , 1
intemperance , 1
tyranny , 2
vntimely , 2
emptying , 1
conuey , 1
pleasures , 1
spacious , 1
plenty , 1
hoodwinke , 1
willing , 1
dames , 1
vulture , 1
deuoure , 1
dedicate , 1
finding , 1
inclinde , 1
illcomposd , 1
affection , 1
stanchlesse , 1
auarice , 2
nobles , 1
lands , 1
iewels , 1
morehauing , 1
hunger , 1
forge , 1
quarrels , 1
vniust , 1
destroying , 1
wealth , 1
stickes , 1
deeper , 1
pernicious , 1
summerseeming , 1
foysons , 1
portable , 1
kingbecoming , 1
verity , 1
temprance , 1
stablenesse , 1
bounty , 1
perseuerance , 1
mercy , 1
lowlinesse , 1
deuotion , 1
fortitude , 1
rellish , 1
abound , 1
diuision , 1
seuerall , 2
crime , 1
acting , 1
poure , 2
concord , 1
vprore , 1
vniuersall , 1
vnity , 1
gouerne , 1
gouern , 1
nation , 1
miserable , 1
vntitled , 1
sceptred , 1
wholsome , 1
truest , 1
interdiction , 1
accust , 1
blaspheme , 1
saintedking , 1
queene , 3
bore , 1
oftner , 1
knees , 1
feet , 2
fare , 2
repeatst , 1
banishd , 1
brest , 2
integrity , 1
wipd , 1
reconcild , 1
diuellish , 1
traines , 1
sought , 1
win , 1
modest , 1
pluckes , 1
ouercredulous , 1
deale , 1
vnspeake , 1
detraction , 1
abiure , 1
taints , 1
blames , 1
laide , 1
strangers , 2
forsworne , 1
scarsely , 1
coueted , 1
betray , 1
speaking , 1
truly , 2
setting , 2
foorth , 2
warranted , 1
quarrell , 1
silent , 1
vnwelcom , 1
reconcile , 1
doctor , 8
doct , 20
crew , 1
wretched , 2
cure , 3
malady , 1
conuinces , 1
assay , 1
sanctity , 1
presently , 1
amend , 1
disease , 3
euill , 1
myraculous , 1
remaine , 1
solicites , 1
visited , 1
swolne , 1
vlcerous , 1
dispaire , 2
surgery , 1
cures , 1
hanging , 1
stampe , 1
neckes , 1
royalty , 1
healing , 1
benediction , 1
vertue , 1
heauenly , 1
guift , 1
prophesie , 1
blessings , 1
countryman , 1
cozen , 1
remoue , 3
countrey , 1
affraid , 3
smile , 2
sighes , 1
groanes , 1
shrieks , 1
rent , 1
moderne , 1
deadmans , 1
scarse , 1
expire , 1
flowers , 1
caps , 1
dying , 1
relation , 1
nice , 1
griefe , 3
age , 1
hisse , 1
speaker , 1
teemes , 1
batterd , 1
niggard , 1
gost , 1
transport , 1
tydings , 1
heauily , 1
ran , 1
rumour , 1
witnest , 1
afoot , 1
create , 1
soldiours , 1
doffe , 1
dire , 1
distresses , 1
beet , 1
lent , 1
older , 1
christendome , 1
howld , 1
desert , 1
latch , 1
concerne , 1
feegriefe , 1
shares , 1
maine , 2
pertaines , 1
dispise , 1
possesse , 1
heauiest , 1
humh , 1
guesse , 1
surprizd , 1
sauagely , 1
slaughterd , 1
relate , 2
manner , 1
nere , 2
pull , 2
hat , 1
browes , 1
whispers , 1
orefraught , 1
bids , 1
ro , 1
kild , 1
comforted , 1
medcines , 1
deadly , 1
greefe , 1
hellkite , 1
chickens , 1
damme , 1
swoope , 1
dispute , 1
also , 1
sinfull , 1
strooke , 1
naught , 1
demerits , 1
slaughter , 1
whetstone , 1
conuert , 1
anger , 1
blunt , 1
enrage , 1
braggart , 1
short , 1
intermission , 1
front , 3
fiend , 2
swords , 2
length , 1
scape , 1
forgiue , 2
ripe , 1
shaking , 1
powres , 1
quintus , 1
physicke , 2
wayting , 1
gentlewoman , 1
watchd , 1
perceiue , 1
shee , 2
gent , 11
field , 2
nightgown , 1
vppon , 1
vnlocke , 1
closset , 1
paper , 1
folde , 1
write , 1
read , 1
afterwards , 1
seale , 1
perturbation , 1
receyue , 1
benefit , 1
effects , 1
watching , 1
slumbry , 1
agitation , 1
walking , 2
actuall , 1
performances , 1
neither , 1
confirme , 1
taper , 1
lo , 1
guise , 1
obserue , 1
continually , 1
sense , 1
rubbes , 1
accustomd , 1
action , 1
washing , 1
quarter , 1
lad , 3
spot , 2
heark , 1
speaks , 1
satisfie , 1
strongly , 2
doot , 2
murky , 1
fye , 1
accompt , 1
olde , 1
othat , 2
marre , 1
starting , 1
smell , 1
perfumes , 1
arabia , 1
sweeten , 1
sigh , 1
sorely , 1
chargd , 2
dignity , 1
practise , 1
walkt , 1
dyed , 1
beds , 1
buried , 1
ons , 1
directly , 1
whisprings , 1
abroad , 2
troubles , 2
deafe , 1
discharge , 1
secrets , 1
needs , 1
diuine , 1
physitian , 1
annoyance , 1
mated , 1
menteth , 2
cathnes , 2
soldiers , 5
ment , 5
malcolm , 2
vnkle , 2
reuenges , 1
grim , 1
alarme , 1
excite , 1
mortified , 1
cath , 3
brother , 1
gentry , 1
seywards , 2
vnruffe , 1
youths , 1
dunsinane , 8
fortifies , 1
fury , 2
buckle , 1
distemperd , 1
belt , 1
rule , 1
minutely , 1
reuolts , 1
vpbraid , 1
faithbreach , 1
commands , 1
giants , 1
robe , 1
dwarfish , 1
theefe , 1
pesterd , 1
senses , 1
condemne , 1
march , 2
medcine , 1
purge , 2
dew , 1
weeds , 1
birnan , 1
marching , 3
reports , 1
byrnane , 4
taint , 1
consequences , 1
pronouncd , 1
epicures , 1
sagge , 1
damne , 1
creamfacd , 1
loone , 1
gotst , 1
gooselooke , 1
ser , 3
geese , 1
souldiers , 3
ouerred , 1
lillyliuerd , 1
patch , 1
linnen , 1
counsailers , 1
whayface , 1
force , 1
seyton , 6
sick , 1
diseate , 1
falne , 1
yellow , 1
accompany , 1
oldage , 1
troopes , 1
steed , 1
curses , 1
lowd , 1
mouthhonor , 1
faine , 1
sey , 13
confirmd , 2
reported , 1
flesh , 1
hackt , 1
armor , 2
seyt , 1
needed , 1
moe , 1
skirre , 1
talke , 1
patient , 2
sicke , 1
thickecomming , 1
minister , 2
diseasd , 1
plucke , 1
memory , 1
rooted , 1
raze , 1
written , 1
obliuious , 1
antidote , 1
cleanse , 1
stufft , 1
perillous , 1
weighes , 1
therein , 1
dogs , 1
armour , 1
staffe , 1
pristine , 1
eccho , 1
pullt , 1
rubarb , 1
cyme , 1
purgatiue , 1
drugge , 1
scowre , 1
hearst , 1
bane , 1
birnane , 2
profit , 1
hardly , 1
cosins , 1
chambers , 1
seyw , 1
hew , 1
bough , 1
beart , 1
thereby , 1
hoast , 1
discouery , 1
erre , 1
syw , 1
learne , 1
confident , 1
indure , 1
befort , 1
aduantage , 1
constrained , 1
absent , 1
censures , 1
euent , 1
industrious , 1
souldiership , 1
approaches , 1
decision , 1
speculatiue , 1
vnsure , 1
arbitrate , 1
aduance , 1
outward , 1
walls , 1
siedge , 1
famine , 2
ague , 1
forcd , 1
darefull , 1
beard , 2
backward , 1
forgot , 1
taste , 1
coold , 1
nightshrieke , 1
treatise , 1
rowze , 1
int , 1
horrors , 1
direnesse , 1
familiar , 1
slaughterous , 1
heereafter , 1
creepes , 1
petty , 1
recorded , 1
yesterdayes , 1
dusty , 1
breefe , 1
candle , 1
player , 1
struts , 1
ideot , 1
signifying , 1
comst , 1
lyar , 1
endure , 1
wrath , 1
mouing , 1
groue , 1
next , 1
resolution , 1
equiuocation , 1
auouches , 1
appeare , 1
flying , 1
tarrying , 1
ginne , 1
aweary , 1
sun , 1
vndon , 1
harnesse , 1
army , 1
boughes , 1
leauy , 1
skreenes , 1
leade , 1
battell , 1
beaten , 1
trumpets , 1
speak , 1
clamorous , 1
harbingers , 1
alarums , 4
continued , 1
tied , 1
stake , 1
bearelike , 1
ysey , 4
thoult , 1
callst , 1
hoter , 1
names , 1
hatefull , 1
fearefull , 1
lyest , 1
abhorred , 1
proue , 1
weapons , 1
brandishd , 1
beest , 1
stroake , 1
childrens , 1
ghosts , 1
hyrd , 1
staues , 1
either , 1
vnbattered , 1
sheath , 1
vndeeded , 1
shouldst , 1
clatter , 1
bruited , 1
gently , 1
rendred , 1
brauely , 1
professes , 1
roman , 1
hellhound , 1
auoyded , 1
voice , 1
bloodier , 1
tearmes , 1
loosest , 1
intrenchant , 1
vulnerable , 1
crests , 1
serud , 1
mothers , 1
womb , 1
ript , 1
tels , 1
cowd , 1
iugling , 1
fiends , 1
beleeud , 1
palter , 1
sence , 1
gaze , 1
rarer , 1
monsters , 1
pole , 1
vnderwrit , 1
malcolmes , 1
baited , 1
rabbles , 1
opposd , 1
try , 1
shield , 1
fighting , 2
retreat , 1
arriud , 1
cheapely , 1
missing , 1
paid , 2
debt , 1
prowesse , 1
vnshrinking , 1
measurd , 1
hurts , 1
soldier , 1
haires , 1
fairer , 1
knolld , 1
parted , 1
score , 1
newer , 1
vsurpers , 1
compast , 1
pearle , 1
salutation , 1
minds , 1
voyces , 1
alowd , 1
expence , 1
reckon , 1
henceforth , 1
earles , 1
planted , 1
newly , 1
calling , 1
exild , 1
snares , 1
watchfull , 1
producing , 1
butcher , 1
fiendlike , 1
finis , 1
