Word , Count 
hush,1
Consent,1
will:,2
will;,1
poysoning,1
honest,10
deiected,1
rank,1
speechlesse,1
Story,2
quicke:,1
doubts,1
grow,6
sure,7
Armes,7
death;,1
death:,1
Ha's,1
Mistris,3
doores,2
proceeding,1
Spade;,2
am,50
formes,1
an,48
dreaded,1
findes,2
former,2
Guts,1
Millions,1
as,142
mutine,1
yonder,1
at,69
nothings,1
Kinne,1
peace,4
Numbers:,1
Lordship,6
ouercome,1
brother,1
hurt,2
Gonzago,2
be,170
Honors,1
Popt,1
Oppressors,1
ayre,3
Possesse,1
becke,1
Exceedingly,1
Makes,2
Coarse,3
search,1
ayry,1
saw't,1
oddes,2
by,89
whom,4
nickname,1
Lye,1
Ocean,1
besmerch,1
Shipwright,2
quality:,1
tumbled,1
Fast,1
Did,10
Falne,1
befalne,1
sicke,3
charge,5
Life-rend'ring,1
readinesse,1
maruell,1
prowd,1
learning:,1
vpspring,1
food,1
Quest,1
Fare,4
forget:,1
preuent,2
forgery,1
Lucian,1
withdrew,1
Arme:,1
drabbing,1
breaths,1
abhominably,1
Father,41
freely,4
modestie,3
Place,1
gape,1
maruels,1
nothing:,2
sanctity,1
betoken,1
Clouds,1
haunt,1
Goblin,1
coniuring,1
Anckle,1
Hiperion,1
sterrill,1
do,74
woe,7
Stone,1
lowd;,1
furnish,1
potently,1
gau't,1
Ordenance,1
Orchard,2
accounted,1
rare,1
e'ene,2
Beauer,1
com'st,1
warning,1
Collected,1
Replies,1
Though,6
punisht,1
needs,6
which,39
image,1
signifie,2
for;,1
Scena,3
inexplicable,1
Stood,1
Scene,1
Fate,1
vnmanly,1
shriuing,1
profound,2
Laertes:,1
knife,1
neede,3
piece,1
laboured,1
Allies,1
burst,2
carry,3
foe,1
neither;,1
frame,2
touch'd,1
Closset:,1
doo't,5
Articles,1
for,164
cal'd,2
content,3
Crab,1
teare,3
perhaps,4
rate,1
Treacherie,2
skill,1
trouble,1
gaue,7
Iudicious,1
Vertues,1
contrary,1
contend,1
Valour,1
Garden,2
Mysterie;,1
Contagion,1
vncharge,1
thence,2
appeares,2
go,36
Honour,3
kept,4
encrease,1
rash,3
Ghosts,1
dally,1
Command,2
Fortunes,6
coagulate,1
ha,5
Clossets,1
gate,2
trespasse,1
Midnight,1
he,156
withdraw,2
encountred,1
sits;,1
feather,1
very,44
whipt,1
practice,2
veyled,1
Helpe,2
acte:,1
Farewell,7
placed,1
whips,1
Partizan,1
cheeke,1
ho,5
Brother:,1
limed,1
esteem'd,1
hits;,1
flourish,2
seruants:,1
Ouer,2
else,12
Abstracts,1
easily,1
Doe,7
if,64
releeued,1
burnt,1
Deuices,1
Exit,18
likely,2
talkes,1
weapons;,1
issue,2
in,343
Breuitie,1
Charme:,1
Reasons,1
is,288
it,338
place:,1
Sanitie,1
Arrowes,2
Mad,4
Gentrie,1
distraction,2
drinkes,2
steele,1
a-downe-a,1
courtesie,1
seuerall,1
crafty,1
Man,4
Captaine,1
Mar,31
peake,1
Was't,1
Passions,1
lawful,1
of:,1
Brothers,8
May,9
why;,1
bodies;,1
yeare:,1
o'rerule,1
Roofe,1
Carrion-,1
Where's,2
strings,1
seemes,5
dire,1
Drumme,2
sending,2
melodious,1
flushing,1
Morrow,1
busines,1
shelfe,1
Acted:,1
delight,2
Hecats,1
remembrance,3
sadly,1
beteene,1
dipt,1
knew,4
Violets,2
draw,9
off,19
obserue,1
equall,2
knee,1
vndertake,2
places,1
euer,11
disposition,4
turnes,2
Temple,1
slender,1
la,1
euen,14
vntimely,1
Horses,1
wide:,1
oft,10
drinke;,1
nipping,1
greeted,1
Brothell,1
distemper'd,1
Hamlet:,3
Infants,1
smot,1
while,12
Hamlet;,2
ly,1
lockes,1
second,10
Thornes,1
that,244
edge,3
picked,1
me,209
murther:,1
saluation,1
cheefe,2
yeares,2
Coward,1
Alas,9
months,1
Indentures,1
puft,1
dirt,1
Rosincrane,2
feeling,1
City,2
termes,3
my,435
Mee,1
Gyues,1
Who's,1
Christians,1
Clowd,1
license,1
eldest,1
Horat,1
o'th',2
perchance,5
noble,1
Mes,3
allow:,1
Mew,1
Clown,2
Shew,1
treads,1
draughts,1
no,91
perusall,1
Question:,1
Playing,2
Peece,1
passionate,2
tardie,1
dreames,3
Bonet,1
Crib,1
seal,1
Dutie,3
lonelinesse,1
hey-day,1
vnnaturall,4
Reads,1
head,20
Knaues,1
of,575
oh,5
interim's,1
Body,2
Reade,1
I'de,1
fight,2
on,110
follow;,1
Speeches,1
pretty,1
follow:,1
or,73
determine,1
Husbands,3
Germaine,1
robustious,1
Songs;,1
publike,1
burne,1
whilst,2
tyrannically,1
Opinions,1
Soules,4
Well:,1
painting,1
prenominate,1
Finger'd,1
kisses,3
Truant:,1
Christian,6
easier,1
reserue,1
answerest,1
Verse,1
sitting,1
selues:,1
quaintly,1
heere's,3
forg'd,1
drie,1
busie,1
aside;,1
Elsonower,2
determination,1
cressant,1
Rebellion,1
Assure,1
freeze,1
Prologue,4
tongues,2
Remember,4
Treacherous,2
Act:,2
sixeteene,1
amities,1
Eates,1
they,70
throughly,1
intreated,1
here's,1
seal'd,2
thee,55
nods,1
old,16
Bonds,1
diseases,1
them,61
allowance,2
suck't,1
then,72
Acte,1
ancient,1
t',3
on:,2
suck'd,1
plye,1
on;,3
gratis,1
Dawning,1
checking,1
praier,1
rac'd,1
limbes,2
Beere-barrell,1
storme,1
Horatio:,2
tongue;,1
thankes,2
seek,1
seen,2
accesse,1
combatted:,1
brauery,1
opprest,1
implorators,1
blew,1
compelled,1
Hamlets,7
houres,1
Frailty,1
soule,12
hees,1
insolence,1
so,133
Vice,1
pierce,1
Acts,1
apart,2
suspiration,1
maintains,1
Call,1
Kibe,1
waues,1
necessary,2
one,38
Contagious,1
started,1
Cudgell,1
Indeede,1
heed,1
closes,4
buriall;,1
single,2
Kingly,1
see:,2
by'th',1
ont,1
lodg'd,1
bloodily,1
scourge,1
Words,2
o're-throwne,1
acquaint,1
to,574
see;,2
Offence,3
kil'd,1
purpose;,2
leysure:,1
apale,1
madnesse:,1
superuize,1
Graue's,1
excellence,2
willing,2
Lightnesse,1
Came,1
yeelding,1
Inobled,1
embracing,1
water;,1
Cals,1
Mole,1
Another,1
hilts,1
smiling,3
ope,1
belike,1
reuengefull,1
suppresse,2
this,225
Discretion,2
thin,1
Cyclops,1
obscure,1
Offer,1
Synod,1
valiant,2
Selfe,1
quake,1
know,66
natiue,1
vp,32
praises,1
vs,58
changed,1
Physicke,1
drop,1
Lunacy,1
Monument:,1
Dungeons;,1
that's,9
cold,6
hop'd,1
pure,2
we,98
life,25
willingly,2
Beleeue,3
ioyntly,1
twelue,5
shapes,2
Duty,1
Vnder,2
lies,4
Vowes:,1
impious,1
Heauen,32
Cuckold,1
Ours,1
slight,1
ore,1
wide,3
Subscrib'd,1
Spoakes,1
teach,5
reading,2
exercise;,1
Cape,1
Vienna:,1
Husband,7
scuffling,1
Dust,1
Traile,1
Husbandry,1
Importing,2
proportions,1
lids,1
Vngartred,1
Deuotions,1
vnto,2
held,2
loosing,1
thereon;,1
none,8
inclin'd,1
contriue,2
ye,10
beyond,2
hell,2
practise,1
forthwith,1
liued,2
scant,1
Remembraunce,1
Nimph,1
long:,1
long;,1
presence,2
Dropping,1
Caps,1
passeth,1
swearing,2
Mouse-trap:,1
method,1
shadowes,1
wife,4
Compounded,1
contract,1
come,65
quarrell:,1
pluckes,1
props,1
Ship-wrights,1
Fiends,1
strooke,3
Shoo,1
haue't,1
Blush,1
perseuer,1
Groundlings:,1
Do's,1
exact,1
tooke,4
Murderer,2
praying,1
force,4
Sprung,1
Those,1
Cast,1
Globe:,1
crooke,1
scape,2
Mettels,1
vnshaped,1
slander,1
well-tooke,1
our,118
Protestation,1
out,44
staires,1
Prison,3
More,6
command'ment:,1
hems,1
byrlady,1
Mother,34
vnsanctified,1
drooping,1
get,5
Cauiarie,1
course,5
power,7
Phrase;,1
sollemne,1
Shewes,1
dare,3
According,1
consequence:,2
sensible,2
Cart,1
Phrase:,1
Masters,3
precious,2
Table,5
Gent,2
Iibes,1
liues,2
wilde,1
Valentines,1
stomacke,1
thou,90
puts,2
forcing,1
Marching:,1
yond,1
lugge,1
occurrents,1
yong,6
Canker,2
Pocket,1
ended,1
nony,2
heart;,2
heart:,4
Torrent,1
lowdly,1
shee's,1
murdering,1
own,2
Most,12
Naue,1
sound,6
Mount,1
World,2
translate,1
free-footed,1
presentment,1
lightest,1
Excellent,2
King,168
Womans,1
Horse,3
beares,1
kinde;,1
consider:,1
blow,2
Wittemberge,1
vnmastred,1
imediate,1
proue,3
proud,1
Character,2
like,68
creatures,2
proposer,1
heyre,1
Murther,5
affaire,2
Worke,1
branches,1
propertie,1
sent,14
Taske,1
Adam,1
ending,1
fretted,1
hent,1
purposes,2
Assume,1
ground,5
shee'l,2
send,4
Hatchment,1
Both,12
ioynt:,1
here,5
note,5
Bugges,1
Serpent,2
blunted,1
Resort,1
you:,15
you;,7
purpose,9
Seeming,1
Closset,1
hadst,1
Guild,20
inuites,1
Mockery,1
Haile,1
Reason,8
gis,1
Rest,1
Lobby,2
purport,1
Colours,1
Wisedome,1
station,1
abstinence,1
hearts,3
Deuice,1
Compasse:,1
Broakers,1
myraculous,1
nose,1
sodaine,5
cost,2
will,128
is't,12
Pulse,1
foile,1
ouer-peering,1
terme,2
follow,13
intent,2
wilt,8
o'this,1
hill:,1
Bloude;,1
Naturall,3
not:,4
her:,1
oath,1
assay,2
deserued,1
roasted,1
dignity,1
not;,1
sauory;,1
Sweets,1
intend,1
wild,2
Dukes,1
afternoone;,1
maker;,1
Play;,1
Play:,1
wee'l,7
deliuer'd,2
dismall,1
Forraigne,1
Think,1
liuing,2
Creature,1
England,20
Fortinbras:,1
spacious,1
Girdle,1
resemble,1
Epitaph,2
Therefore,6
sight;,1
your,233
Cowards,1
youth,11
without,9
kettle,1
Mountaines,1
begins,2
these,34
afflict,1
croaking,1
now;,2
Esile,1
dismall:,1
now:,2
command'ment,2
Thine,1
prison,1
Mercurie,1
fruitfull,1
audience,3
Eterne,1
thus,33
Audience,2
Stay:,1
Things,2
possest,1
Gauntlets,1
remoue,1
I'ue,2
fairely,1
day:,1
steep'd,1
day;,2
a-dreames,1
fertile;,1
riuet,1
wing,1
vnshaken,1
speak:,1
much,41
wine,1
speak;,1
ore-stop,1
humble,1
Visage,1
folly,1
carriage,1
speake,43
defence,1
concluded,1
masters,1
Ambition,4
are:,1
Lenton,1
Moods,1
Colleagued,1
Watch,8
impasted,1
Princes,1
Iester,1
lights,1
borrowed,1
Capitall,2
subiect,2
sets,1
vnderstanding,2
Shakespeare,1
borrower,1
tardy,1
crimefull,1
returnes,2
wipe,2
Holla,1
happinesse,1
suite,2
humbly,4
speaks,1
combined,1
grone,1
goe,15
faces,1
yours,3
singeth,1
Treasure,4
Northerly,1
Start,1
gon,1
folke,1
got,2
grosser,1
roares,1
Soldiours,1
wish,3
Thinke,1
conioyn'd,1
Sable,2
wise,1
Floud,1
deceiued,1
Flaxen,1
Brother,5
exceed,1
Pluck,1
Ladiship,1
murder,3
pat,1
Eyes,2
Dead,3
claime,1
outface,1
wholsome,5
honying,1
pay,3
especial,1
list,4
Augury;,1
envenom'd,1
strange,8
About,3
neglected,2
o're-sized,1
Seemes:,1
circumstance,3
Vision,1
State,9
Boxe;,1
cloath,1
Enquire,1
Monarchs,1
creature,1
Vow,2
vowes,2
Beare,1
Beard,4
young,9
Calue-skinnes,1
Creatures,1
Moreouer,1
Claudius,1
Conuoy,1
Vnderstanding,1
Vnsifted,1
asham'd,1
Obedience,2
Apparell,1
departed,1
wits,6
Mermaid-like,1
Garbe,1
Beast,4
with,212
eternall,2
gawdie:,1
yonger,1
Admit,1
personall,1
there,57
Pursued,1
o'that,1
padling,1
Infaith,1
Countrey,1
Suruiuer,1
liue,14
Prisoner,2
bleeding,1
Ifaith,2
Aunt,1
Nay,25
Quarelling,1
flashes,1
wrist,1
Elsonower:,1
thinkst,1
Conqueror:,1
Moone,3
ioynt-Labourer,1
Inhibition,1
write,1
Affliction,1
vnfold,3
Termagant:,1
Play's,1
proceed,1
plundge,1
Violence,1
Vse,1
name;,1
Crimes,1
Yeomans,1
Keepe,1
harshly,1
Iudgement,5
bestow'd,2
say'st,1
Cherube,1
Ere,4
neglect;,1
iournies,1
leuied,1
selfe;,2
selfe:,3
larger,1
both:,1
assumes,1
wait,2
Bawdy,1
hundred,2
rashly,1
Bakt-meats,1
kinde,10
1.Player,1
breeder,1
liberty;,1
streame:,1
selfe-,1
Meane,1
L[ord],1
scarse,1
carnall,1
instant,4
verie,8
throat;,1
receiu'd,3
nerue:,1
twixt,1
Killes,1
Reuels,1
Among,1
hitherto,2
soyle,1
violence,3
Inheritor,1
consequence,2
laid,2
Russet,1
bought,1
Reuisits,1
wayes,3
soliciting,1
imploy,1
Englands,1
garments,1
retaine,1
writ,4
giuers,1
death's,1
readie,2
curiously,1
mirth,2
marrie,1
Easterne,1
Somnet,1
New,1
Harlots,1
almost,6
chide,1
Liquor,2
wauing,1
manner,1
poyson,6
considered:,1
Damned,1
earthly,1
Moore,1
Counter,1
wake,2
remember:,2
expostulate,1
whether,1
wisely:,1
beleeue,13
arme,1
surge,1
iangled,1
Booke,2
pleasures,2
tempt,2
true-loue,1
Camelions,1
Nation,2
greeued,1
formall,1
bodykins,1
commings,1
cause,12
Blossomes,1
Trophee,1
leaperous,1
rapsidie,1
Organe,1
greeues,1
pursue,2
hurling,1
vulgar,1
twentieth,1
wouldest,2
Pitty,1
working,1
Whil'st,1
Through,1
masse,1
Flints,1
couched,1
High,2
followes,4
buttons,1
conuert,1
skyish,1
Dirge,1
wring,1
accord,1
greeue;,1
Amen,1
vigour,1
followed,2
Lust,2
burning,1
dexterity,1
English,1
obey,6
botch,1
lipps,1
Warlicke,1
Griefe,1
gidge,1
Mountaines;,1
quietly,1
push:,1
vnderstand,6
Scorne,1
Ditchers,1
marry,6
vnseale,1
sinne,1
Adue,4
Wanton,1
Eye,2
Fortinbras,12
Francisco,2
Passing,1
liberty,1
lesser,1
Slaues,1
Mornings,1
meeting,2
welcome,8
mutines,1
drift,4
hidious,1
Annuall,1
Illo,1
loues;,1
want,2
Foyle,1
strugling,1
mute,1
foure,4
ouer-happy:,1
Froward,1
thee;,2
Passion,5
thee:,1
winters,1
steale,1
difference,1
must,52
offend,1
Time:,1
actions,1
expectansie,1
Gulfe,1
Should,4
Whereas,1
Hill,1
gilded,1
was;,1
was:,1
Banke,1
receiue,7
Obsequies,1
straight:,1
Would,12
Buyes,1
prize,1
accident,2
found,5
excuse,1
indeede,2
Fingers,2
Halfe,1
whine;,1
Murtherer,1
againe,29
Gyant-like,1
buy;,1
escape,2
Minde,2
disclaiming,1
chast,2
Window,1
ha:,1
Compost,1
Crowne,6
corporall,1
beating,2
Religion,1
iudge,2
honourd,1
disclose,1
Doomesday,1
Tricks,1
thinke,41
faithfull,3
standing,1
eene,1
Realme,1
permanent;,1
Paconcies,1
capeable,2
indeed:,1
friendship,2
till,9
Pollax,1
Once,1
proclaimes,1
Countries,2
Noise,2
Anticke,1
mischance,2
had,37
Daysies,1
secure,2
digested,1
sighes,1
whoreson,1
disappointed,1
late,10
foule,12
disposition;,1
stoode,1
hap,1
Ladie,1
things,9
somthing:,1
Marcell,1
hat,2
passages,1
Tanner,1
beauteous,1
has,2
wast,1
Costly,1
vnuallued,1
Counsellor,1
Promontory;,1
Tongue:,1
Foyles,4
last,10
pastime,2
crimes,2
wary,2
waxes,2
power:,1
wash,1
Keepes,2
weight,1
secrets,1
Gertrude,11
Thought,2
Nor,14
Not,14
guilty,5
attent,1
Prodigall,2
Now,24
lash,1
Enter,82
vnripe,1
wart,1
waterflie,1
compleat,1
Queene:,3
prating,1
good:,3
Cannon,4
Ayre:,1
Gonzago:,1
Spundge,3
asking,1
shuffel'd,1
Was,6
Ones,1
thicker,1
Cloake,1
yesterday,1
thing;,1
weapon,2
Neuer,7
meete,4
Auspicious,1
sliuer,1
yea,1
Quality,1
stronger,4
ends,2
Sir;,2
Sir:,5
Striking,1
Ayre;,1
spill's,1
wonted,2
Gentlemen:,1
Sinners,1
disease,1
thinkes,5
yes,3
bated,1
Rebellious,2
Heroes,1
yet,27
quantitie,3
alijs,1
end;,1
meere,3
wager,6
bunghole,1
colour,3
lyest,1
dalliance,1
hangers,1
Danish,5
Deere,3
time,36
Cannot,1
indued,1
waxe,1
puh,1
shadow,3
fauourites,1
Contumely,1
happy,1
If't,2
sulleyes,1
hee,14
Repugnant,1
Tempest,1
them;,1
Hunts,1
them:,5
put,21
vpshot,1
prate,1
thine:,1
offence,5
her,89
Pery-wig-pated,1
feeles,1
Woo't,4
Priams,1
bulwarke,1
hew,1
way:,1
hey,1
thing-,1
Emphasis,1
seruants,1
visite,1
Tweakes,1
Dew:,1
Hall;,1
Idoll,1
Coniure,1
then;,1
belou'd,1
then:,2
vnknowing,1
merrie,2
starling,1
awhile,4
doublet,1
light,7
forestall,1
Wee,1
Country,2
Rosemary,1
eares,8
Libertie,1
o'recame,1
Conscience,4
Maiesties,2
Requiem,1
depriue,1
obseru'd,1
ponderous,1
Opinion,1
imployment,1
Robe,1
rashnesse,1
Article,1
staffe,1
offends,1
Ordinance,1
Seruice,2
Sith,1
Being,2
smart,1
reechie,1
cleft,1
repaire,2
shame:,1
Soldier,2
Sits,1
Commandment,1
Grating,1
Whilst,1
Witch,1
Almost,1
Iouerney-men,1
Touching,1
desire,5
suffers,2
anon:,1
touching,2
Fee,1
grow:,1
muddy,1
Maiesticall,2
barren,1
Bands,1
sword,6
Incenst,1
fauours:,1
hauocke,1
Quite,1
choice,1
dyed:,1
Carriages,4
Raine,1
small,1
hid,2
haply,1
Growes,1
Ophelia:,1
defeated,1
before,13
Ophelia;,1
visage,4
pour'd,1
bodilesse,1
appointment,1
Lads:,1
emulate,1
him,165
hoodman-blinde,1
trickes,2
Armie,1
hit,4
Sport,1
Implements,1
Renish,2
his,265
outHerod's,1
prick'd,1
approue,1
blesse,3
Goes,1
consider,1
Woman,1
Heauens,10
Who,23
vnbrac'd,1
expresse,3
imports,3
Heauen;,1
it's,3
Heauen:,3
iade,1
Why,47
vnknowne,1
Reuerend,1
twice,4
forfeite,1
Profession,1
distrust,2
gamboll,1
Gods,6
debt:,1
Weazell,2
mouing,1
Iudgement:,1
request,1
altitude,1
cheerefully,2
Conueyances,1
Wit,3
deserue,1
two-fold,1
hee'l,1
vgly,1
their,46
fulfill'd,1
sterne,1
Basket,2
steals,1
point,4
Diadem,2
beguile,2
Virgin,1
frighted,1
lender,1
wracke,1
sounds,1
Crocodile,1
prophanely,1
affayre,1
hee's,1
Faction,1
Fie,1
restore,1
solicited,1
Eternity,1
encounter,2
imperiall,1
Wed:,1
eare;,2
beleefe,1
neither,3
asunder,1
glad,4
Fight,1
mourn'd,1
account,1
faining,1
perillous,1
actiuely,1
monstrous,1
gauled,1
sometime,1
lacke:,1
been,3
soone,1
disperate,1
innocent,1
Processe,2
Murthers,1
bulke,1
adioyn'd:,1
Saluation,1
Buzze,1
Seeke,1
Throne,2
diligence,1
come;,3
Coronation,1
come:,2
Parchment,1
trip,1
barre,1
whiffe,1
Picture,1
conuey,1
yon,1
killes,2
strict,1
Grandsire,1
safely,2
you,452
soft,5
knowledge,1
on't:,2
importun'd,1
happen,1
Mightier,1
happes,1
warres,1
amble,1
hellish,1
Quilles,1
pickers,1
Dread,1
firme,1
Method,1
court,1
beene,12
winne,1
owne;,1
boystrous,1
dealt,1
Greetings,1
hoa,4
mee;,1
mee:,1
wisely,1
Fardles,1
extasie,3
calme,1
comes,20
shooes,1
hoo,1
Illusion:,1
hot,6
honourable,1
rouse,1
how,33
pardon't,1
Propose,1
fie:,1
Polon,38
kneeles,1
hearing,4
boades,1
maist,1
assaile,1
himselfe;,2
pardon'd,2
himselfe:,1
cheefely,1
doome,1
Courtier,3
march,1
whor'd,1
blast,2
Medicine,1
Prythee,1
answer,8
meet,3
serue,1
Won,1
releefe,1
vnworthy,2
griefe,1
Aduantage;,1
purse,1
escorted,1
dispatch,2
meanes;,1
Monday,1
Tennis;,1
truster,1
sometimes,5
Souldiers,1
Court:,1
promise,1
Boyes,1
hold,21
arriued,1
tale,1
Tush,1
Foole,2
shrunke,1
dreines,1
absurd,2
Saylor,1
reckoning,1
Humanity,1
Generall:,1
leanes,1
reply,1
Foe,1
Foh,1
Gold,1
For,76
count,4
Hand,1
Fox,1
take,22
laps't,1
thereof,1
immediate,1
blame,4
Foiles,1
knowne:,1
Nobler,1
reckon,1
bestil'd,1
carrying,1
murther,3
some,42
Well,10
deale,1
blanke,1
question;,1
Field,1
Coffin,1
tane,2
swallowed,1
passes,1
honour'd,2
Rood,1
sawes,1
offences,1
Sadnesse,1
conceited,1
Prepare,1
seekes,2
barr'd,1
Captaines,1
outward,3
courb,1
bloody,3
respects,1
blood:,1
Calumny,1
wafts,2
warre:,1
Sandal,1
rowsed,1
Carde,1
Seruant,1
vilde,5
ioyfully,1
seem'd,2
waight,1
offence:,1
home,5
pious,2
hole,1
borne:,1
tame,3
Threatning,1
Fra,1
Whereto,1
peculiar,2
stroakes,1
Good,22
rites,2
president,1
Doom'd,1
hum,1
Villanous,1
Vnbated,1
repulsed,1
reaches,1
Poleak:,2
therein,1
Speake,7
answers,1
fire:,1
hope,6
Aspect,1
Doubt,4
Strumpet-Fortune,1
melt,2
bene,3
marke,8
bend,3
Hast,1
action,2
answere,2
Feare,3
lock'd,1
payed,1
raues,1
aske,2
shooke,1
o're-doing,1
Gentlemen,11
assaies,1
poyson'd:,1
Hart,1
impression,1
knauish,2
Vanquisher,1
Clemencie:,1
inobled,2
acting,1
teares,5
Bloud,1
heauy,4
sings,3
Folded,1
shoone,1
painted,2
Heraldrie,1
Rose,3
hore,1
Feast,2
affraide,1
Haue,17
Niobe,1
Still,4
eight,1
Bastard:,1
Graue-maker:,1
Quick-siluer,1
occulted,1
Wherein,4
clutch:,1
knowest,1
turn'st,1
Souldiours,1
Saue,2
Slaue,2
together,7
Brothers:,1
Satyricall,1
Sence,1
trauaile,1
Peebles,1
remoue:,1
died:,1
Videlicet,1
within,14
sheets:,1
o're-swaies,1
could,26
strike,2
friend:,1
bent,3
Puppets,1
Fellowes:,1
health,5
Celestiall,2
heaues,1
Oppression,1
mens,2
heauen,7
Hath,8
Prison-House;,1
Rore,1
Imployment,1
desart,2
Authorities,1
Soales,1
choyse,1
assaid;,1
foresaid,1
mend,1
re-deliuer,1
'tweene,1
forged,1
Enemies,1
seate,1
instance,1
Chorus,1
conscience,3
remisse,1
blowne,2
Were,2
Labour,1
remoued,1
Hyperions,1
smile,2
coynage,1
HAMLET,1
fine,9
find,2
host,1
backward,1
impittious,1
Whereon,3
Diuided,1
Records,1
heate,3
Lest,1
drown'd,4
horridly,2
Whereof,1
Owle,1
accepts,1
sooner,2
ingag'd:,1
Fiers,1
Olympus,1
addresse,1
Actors,2
sort,2
fill,1
steps,1
friends,8
heart,18
Gentleman,9
rellish,2
Amazement,1
contagion,1
forget,3
talk'd,1
Too't,2
t'haue,1
downe,24
tast,1
true,14
Iaw-bone,1
sore,3
feete,1
Breathing,1
present,3
Flaggon,1
glow,1
petty,1
since,9
Murther:,1
vnlesse,2
strife,1
appeare,3
ought;,1
dangerous,6
best,10
Seeme,1
conueyance,1
troubles,2
invulnerable,1
Confederate,1
Fines,2
Fye,2
priuy,1
buriall,2
how:,1
Sister,7
Graue,6
Deluer,1
heard,13
eyes:,1
heare,28
Gonzago's,1
falling,2
Porpentine:,1
dead:,2
stealers,1
Pyrate,1
Pipe,3
Grop'd,1
compound,1
out-breake,1
Infects,1
wife:,2
heauie,2
o're,12
Horsebacke;,1
royally:,1
Pray,8
Voice,1
coming,1
shockes,1
Origin,1
Attends,1
Each,3
harping,1
speciall,3
Blood,1
quoted,1
Month,1
extreamity,1
Town-Cryer,1
feares,1
vtter,1
ignorant,2
fire,8
Stage,3
purer,1
reason;,1
runnes,1
giues,4
Arrests,1
Remorselesse,1
solidity,1
Osricke,5
distinguish,1
buy'ye:,1
prais'd,1
something,9
vpon,37
Winner,1
Begger,3
rude,2
except,1
growes,3
Calmely,1
Dowrie,1
showes,1
imbark't;,1
calumnious,1
One,6
Daysie,1
fret,1
season'd,1
inlarg'd,1
sere:,1
greene:,1
1599],1
baser,2
Hecuba,4
Cou'nant,1
vnrighteous,1
thrift,2
command:,2
falshood,1
free,9
adiew,1
iaw,1
ought,8
giuen,9
particular:,1
Pesant,2
Carters,1
honour,1
weary,2
Barbars,1
shrill-sounding,1
i'thSunne:,1
Barbary,2
feare;,1
people,1
feare:,1
Addicted,1
see'st,1
Norwey:,1
giued,1
Truely,1
face,9
tryall,2
vnsatisfied,1
After,3
vnpolluted,1
Propheticke,1
Wormwood,2
y'are,1
weare,4
sicklied,1
pittious,1
Theame,2
reputation,1
visitation,1
answere:,1
Whose,8
mainly,1
Desires,1
Full,1
alone:,1
beseech,7
Landlesse,1
ostentation,1
thereunto,1
falsely,1
Ducates,1
life;,2
life:,2
seiz'd,1
lament;,1
Highnesse,1
Packet,1
Clay,2
Enterprize,2
impatient,1
gone:,1
keepes,4
admirable,1
pester,1
Courtiers,2
Choppine,1
please,10
returneth,1
collection,1
Whore,1
thrice,4
finding,1
fits,2
horson,1
vneffectuall,1
intreat,2
dogge,1
Delight,1
Pigeon-Liuer'd,1
Cannoneer,1
Does,1
Portall,1
goes;,1
vpon't,1
fiue,1
spilt,1
Natiue,3
turn'd,4
Innouation,1
sixteene,1
Bias,1
father,4
enuiously,1
Argall,2
Alacke,3
fixt,2
retyrement,1
compell'd,1
wants,2
wonder,3
thinke't,1
Torches,1
frowningly,1
answered,1
Desire,1
indifferently,1
extrauagant,1
glares,1
shamefull,1
Charge,1
muddy-metled,1
ratified,1
commend,4
deiect,1
forgot:,1
alone;,1
indeed,17
keepe:,1
Osr,18
acquittance,1
Brutus,1
amaz'd,1
Anon,4
Cousen,1
Table-booke,1
Claudio,1
Loues,2
Manet,3
youth:,1
wisest,3
preparation,1
fain,1
Away,4
Iulius,1
charitable,2
Lists,1
sulphurous,1
safety,3
vnproportion'd,1
tricke,2
vnsinnowed,1
Yorick,1
fauours,1
Sirs;,1
purpos'd,1
olde,1
despight,1
imagination,2
hammers,1
Our,12
I'm,3
Out,6
Letter,3
Gen,1
grownd,2
Incontinencie;,1
growne,4
Get,4
greenly,1
gall'd,1
Louer,1
moneth,1
Dole,1
Loue:,1
instrumentall,1
inmost,1
Sense,2
selleredge,1
fall,6
blaze,1
causes,1
Porches,1
Aboord,1
hopes,1
Braine,4
Brazon,1
Holds,1
finger,2
Stythe,1
Com'st,1
Obiect,1
multitude,1
Trappings,1
pursie,1
Fashion,2
welcome;,1
welcome:,2
choyce,3
suppliance,1
Fellowes,4
Pale,2
Stand,3
neyther:,1
Luxury,1
liquid,1
forgone,1
Stand:,1
spake,1
wings,2
heartily:,1
on't,6
cannot,26
casuall,1
forgot,4
stops:,1
runs,1
first,15
speake;,2
first;,1
pronouncing,1
deare,9
Battlements,1
perfect,1
Countenance,1
Night,8
speake:,3
Gho,9
chamber,1
once;,2
once:,1
Strumpet,1
nephew,1
secrecie,1
from,80
depart,1
spred,2
Martiall,1
beautified,1
forbeare,1
dagger,1
tether,1
ill,5
Marble,1
fals,2
vnnaneld,1
profoundest,1
Mazard,1
Repentance,1
toyles,1
Philosophie,1
necessitie,1
Bisson,1
fame,1
Garbage,1
doore,4
Cheeke,1
Discomfort,1
death,33
Palme,1
according,1
shrewdly:,1
bestow,3
griefes,1
lesse,7
windy,1
attendant,2
trace,1
making;,1
ha's,13
ha't,1
Incestuous,1
Purchases,1
Mercy,1
guts,1
maine,3
accident:,1
