Word , Count 
wearing,2
adiew,2
sicke,4
authorities,2
enquire,2
fruite,2
resolutes,2
crowne,7
heereafter,2
daggers,3
death's,2
farewell:,4
encorps't,2
aboue,5
checking,2
mars,3
wide,4
father;,3
essentially,2
fishmonger,2
vice,4
stronger,5
vanisht,2
walkt,2
poysoning,2
possession,2
mortall,5
shoo,2
spend,2
knee,2
wel,3
envenom,2
vnrung,2
dish:,2
repentance,2
whet,2
screen'd,2
behauior,2
girdle,2
audience,6
threats,2
buriall,5
question:,2
is't,14
cutpurse,2
lookt,3
fetters,2
straight,3
daysies,2
deiect,2
deluer,2
qu,63
boy;,2
winters,2
highest,2
armours,2
wither'd,2
wait,3
allegeance:,2
try,6
body;,3
inobled,4
should,55
conuenience,2
happes,2
bak'd,3
betime,2
remorse,2
bloudie,2
away:,5
hand,20
duls,2
heares,3
vnite,2
stroakes,2
neyther:,2
tush,3
such;,2
vtterance,2
sword:,2
no,138
shamefull,2
excrements,2
ioyntresse,2
anon:,2
digested,2
slips,2
nine,3
amisse,2
sleepes,5
years,2
least,4
forthwith,2
nunnery,5
fortinbras,13
bloodie,2
strong,5
plac'd,2
clownes,3
heart-ake,2
pronounc'd,3
warrant:,2
synod,2
mettels,2
below,3
lecture,2
horrible,4
contract,2
blister,2
laine,2
beseech'd,2
wheele,4
wondrous,3
forgiue,3
small,2
particular:,2
killes,4
hees,2
earth,20
roman,2
bleede,2
honie,2
proclaimes,3
tenures,2
bringing,2
well:,8
vnsifted,2
thaw,2
vnshaken,2
indirections,2
dugge,2
lids,2
props,2
ouerlook'd,2
calmes,2
whereof,3
consequence:,3
hecuba,5
appeare,4
dally,2
how:,2
lines,3
vouchsafe,4
sinnewes,2
wisely:,2
delay,3
laertes:,2
o'reway,2
mixture,2
hoodman-blinde,2
greeues,2
weapons;,2
obsequious,2
knew,5
rots,2
y,2
emphasis,2
succession,3
exprest,2
shuffling,3
withall:,2
iulius,2
remaines,4
darke,2
censure,3
murderer,3
center,2
bunghole,2
parching,2
answere:,2
thereto,2
worke,8
sourse,3
yon,2
forcing,2
wonted,3
spight,2
sonne;,2
opposing,2
dane:,3
promontory;,2
memory,8
vnfortified,2
fine,10
tragicall-historicall:,2
th'art,2
iest,3
idle,5
fennell,2
mouth,7
brauery,2
graue-maker,2
yeares,3
barre,2
mysterie;,2
brother:,2
allies,2
hoboyes,2
solid,2
o'remaster't,2
quicknesse,2
neighbor,2
trip,2
terrible,2
globe:,2
do't,3
seen,3
courtier,4
line,2
land,6
thankes,8
incenst,2
hit,5
embracing,2
greeting,2
point,5
soueraigne,4
spring,4
instant,5
kinne,2
flattering,2
crafty,2
spies,2
whoreson,2
breake:,2
steepe,2
core,2
food,2
deserue,2
awhile,5
laps't,2
pardon'd,3
command'ment:,2
shark'd,2
mindes,2
rapsidie,2
beard,7
heate;,2
pyrate,2
houses,3
horse,4
that's,16
angle,2
it's,5
bonny,2
her,95
eyes:,2
reade,3
beshrew,2
repugnant,2
coap'd,2
safe,3
king:,4
erring,2
of:,2
herod,2
obstinate,2
faiery,2
grow,7
prophanely,2
crash,2
tickled,2
brands,2
honourable,4
monument:,2
neyther,2
meant,5
present,4
carries,2
birth,2
day:,3
asking,3
canoniz'd,2
harsh,3
heed,2
might,31
mining,2
muddied,2
sworn't,2
wings,3
knife,2
shelfe,2
clambring,2
gramercy,2
recklesse,2
selfe;,3
takes,8
sixteene,2
appeares,4
competent,2
greefes,2
tongue:,2
ore-beares,2
offended,4
ah,3
eye,15
courteous,2
tenants,2
tardy,2
shippe,2
feather,2
collection,2
corporall,2
e'ene,6
acquire,2
rosin,44
harlots,2
north-west:,2
a,498
pastime,3
speak;,2
for,241
graue-maker:,2
sound,8
teares,8
greeued,2
opinions;,2
selues:,2
visit,5
outward,4
commandment,2
me:,10
tristfull,2
learning:,2
foyles,5
downe:,2
whereto,5
foole,7
violl,2
fayl'd,2
incens'd,2
mazard,2
sable,3
coniunctiue,2
rac'd,2
bodie:,2
cups,2
quietus,2
storie,2
transforme,2
vp:,2
pendant,2
stomacke,2
document,2
swathing,2
orewhelm,2
spilt,2
shoone,2
brothers,9
deed,7
clouds,4
maiden,3
flaxen,2
publike,2
enemies:,2
especial,2
betoken,2
nemian,2
customary,2
prophane,2
swords:,2
sea,6
re-word:,2
ore-hanging,2
knowne:,2
prize,2
friends:,3
pernicious,2
allowance,3
contracted,2
crawling,2
blood:,2
quarry,2
conclusions,2
cerments,2
money,2
monday,2
politician,2
feed,4
signet,2
instance,2
turke,2
apale,2
showres,2
like:,3
faces,3
chast,3
pray,29
creature,3
strugling,2
circumstances,2
conscience,8
body,15
preparations,2
assurance,3
colleagued,2
assignes,3
knight,2
seale:,2
addresse,2
adams,2
worlds,2
seru'd,3
vertues,2
dust,6
shew,20
ouer-done,3
rossius,2
spake,2
woe:,2
mischance,3
sleeping,5
generous,4
you'l,6
worke:,2
flourishes,2
vnmaske,2
prolongs,2
sayes,6
kingly,2
crimes,4
wishes,2
slaughter,2
trifling,2
vnpolluted,2
helpes,2
tyrannically,2
numbers:,2
gate,3
propose,3
heyre,2
closset:,2
blasting,2
house,4
ought;,2
recouery,2
weigh'd,3
graue-makers;,2
sixeteene,2
instantly,2
fee,2
want,3
dirty,2
whips,3
caught,4
walke,10
vntimely,2
leanes,2
mountebanke,2
forg'd,2
is;,3
speeches,2
stole,4
art,17
split,2
epitaph,3
sepulcher,2
spurnes,3
windlesses,2
vntill,2
flye,5
fro[m],3
kisses,4
garlands,2
heele,2
blurres,2
behind,2
royally:,2
on,119
idoll,2
catch,3
sprinkle,2
crimefull,2
hamlets,8
ope,2
disposition,5
warres,2
story,3
inclin'd,2
lacke:,2
i'm,4
vigour,2
in's,6
duty,9
a-dreames,2
define,2
o're-doing,2
shrowding-sheete:,2
thing,24
th',34
fancy,3
compleat,2
bray,2
mutines,2
vnwilling,2
fooles,3
ayry,2
fearfull,2
necessitie,2
disclaiming,2
rais'd,2
subscrib'd,2
steals,2
assure,2
answere,4
scoene,3
imitated,2
dungeons;,2
hilts,2
ha's,15
diadem,3
mutes,3
neighbour'd,2
recoueries,2
moreouer,2
commencement,2
mouing,2
innocculate,2
occasions,3
wrote,3
preuent,3
stoopes,2
eate,3
cracke,2
pestilence,2
smiles,2
iawes,2
pyrrhus,11
quoted,2
villaine;,2
candied,2
iouerney-men,2
gets,2
flourish,5
argues,2
counter,2
sounds,2
she's,2
meeting,3
when,52
see;,3
noblest,2
cheff,2
sconce,2
compounded,2
wilt,9
looke,32
tricke,3
person:,2
muddy-metled,2
abstinence,2
earthly,2
behauiour,2
olde,3
faulconers,2
fits,3
neere:,2
worst,2
fencing,2
speech:,2
fearing,2
beasts,3
sterrill,2
o're-heare,2
capons,2
stooping,2
kil'd,2
hang,4
faire,20
slow,3
election,4
mightier,2
naue,2
touch,7
glow,2
hits,3
murthers,2
few,4
asleepe:,2
faculty,3
weeping,2
sworne,2
grone,2
seuen,2
limbes,3
batten,2
hill:,2
weede,2
lust,3
disappointed,2
night:,3
occulted,2
wafts,3
vnsinnowed,2
farre,13
damnable,2
armie,2
pioner,2
welcome;,2
important,2
behoue,2
paine,2
fertile;,2
going,3
sonnet,2
thanks,2
rise,3
shee,2
excellent,12
scann'd,2
deuis'd,2
winnowed,2
kneeles,2
actus,3
defect;,2
defeated,2
'twere,11
let,95
host,2
grand,2
bold,4
rebels,2
challenger,2
lowest,2
goes,13
indentures,2
dayes,7
arrow,2
scornes,2
hoopes,2
heartily,3
breath,14
importunate,2
replication,2
morne,3
marching:,2
besmerch,2
kindles,2
thewes,2
charge;,2
bearers,2
flames,2
depends,3
with,255
heart;,4
calme,2
are:,2
columbines:,2
quicke:,2
spectators,2
about,20
message,2
bountie,2
againe:,4
name,9
loses,2
stockings,2
my,503
monstrous,2
by,105
ill,6
months,2
proofe:,2
oppressors,2
court,4
follow'd,2
babe,2
write,2
meet,5
select,2
promis'd,3
boy,3
crust,2
twice,5
falshood,2
trappings,2
suruiuer,2
mowes,2
windy,2
centinels,2
leaperous,2
rub,3
lugge,2
angel,2
proofe,6
speedie,2
stones,2
chamber,5
doe,50
thin,2
in,385
soultry,3
ranke,7
mischeefe,2
lady:,2
vncurrant,2
forth,6
grow:,2
old;,2
lofty,2
messe;,2
needfull,3
grossely,2
voyce,10
scope,3
report,6
howling,2
out-breake,2
liquid,2
primy,2
tether,2
danish,6
vndertake,3
sooner,3
open'd,2
knocking,2
feeling,2
priuates,2
hazard,2
workes,2
secunda,3
bias,2
parchment,2
not:,5
lucianus,3
true:,7
shee'l,3
busines,2
abridgements,2
enterprize,3
grownd,3
sirs;,2
smart,2
mugger,2
whipping:,2
dyed:,2
vses,4
lucian,2
inquiry,2
matter:,3
pollonius,2
iournies,2
issue,3
animals;,2
purgation,2
boades,2
tribute:,2
quilles,2
turnes,3
thinkes,6
so;,4
warrant,5
comerce,2
discretion,5
naught,3
branches,2
seek,2
fulfill'd,2
questionable,2
potent,3
like,76
quite,5
doome,2
grating,2
buzze,3
together,11
christian,7
griefes,2
demanded,2
kept,5
antiquity,2
this:,6
consequence,3
sober,2
lost,8
death;,2
hower,4
mens,4
spirits,6
iumpe,2
iudgement,9
pocket,2
drag'd,2
wag,3
guest,3
lockt,2
treble,2
concernings,2
study,2
perseuer,2
doing,2
purse,3
faithfull,4
anticipation,2
load,2
keepes,7
offend,2
puppets,2
coronet,2
gaged,2
top,8
returneth,2
marry,16
mes,4
canker,3
treacherie,3
filiall,2
hold,26
you:,16
reckon,2
confession,4
threatning,2
parts,2
diuide,2
sense:,2
crownes,2
thought,14
coppied,2
companions,2
fame,2
choice,2
doom'd,2
distemper'd,2
hundred,3
defeats,2
hyre,2
beauer,2
opposition,3
pittied,2
relieu'd,2
lamound,2
maker;,2
bedded,2
quake,2
finger,3
purging,3
eates,2
escorted,2
mouse-trap:,2
illusion:,2
marriage,6
damn'd,6
very,50
boord,2
fretted,2
intreaty,2
hoa,6
are,121
tempt,4
part,18
whole,9
conueyance,2
vnprofitable,2
driuen,2
chronicles,2
yeare:,2
show;,2
looser,2
tatters,2
sayes:,2
lender,2
shoulders,2
grisly,2
hems,2
directions,2
knowes,4
yesty,2
foolery;,2
marriage;,2
yonder,2
courb,2
teeth;,2
sute,2
nay,27
larger,2
paradox,2
wayes,4
obiect,2
borrowed,2
letters,8
carbuncles,2
post,2
foile,2
streets,2
sends,4
garbe,2
thunder,3
hither,9
dost,12
recouer,4
endure,2
mount,3
command,9
flints,2
mute,2
robustious,2
iuggel'd,2
throw,5
grones;,2
friend:,2
heauie,3
way,11
natiue,5
sliuer,2
on:,3
broken,2
grunt,2
alwayes,3
nickname,2
dispatcht;,2
faire;,2
fighting,3
sonne,19
suffer,4
fire:,3
poor,2
age,9
musicke,8
betters,2
at,82
friend,12
mirth,3
vnkle,4
bastard:,2
sauagenes,2
adheres,2
tyrannous,2
sunne,4
nightly,3
angell,3
rapiers,4
court:,2
got,3
fault,5
forward,2
dagger,2
stuffe,3
steep'd,2
sinne,3
since,16
gouerne,2
dying,2
mildew'd,2
memorie,3
shriuing,2
cockle,2
scourge,3
meerely,3
writ,7
suck'd,2
health,6
helpe,12
scapes,2
murther:,3
drift,5
kingdome,6
by'th',3
true-loue,2
skill,4
coynage,2
wicked,6
whereon,6
shadowes,2
amazement,3
auoid,2
witch,2
platforme,3
bosome,4
lighted,2
shrill-sounding,2
whence,2
we,129
expence:,2
nony:,2
dismay,2
friends,18
quaintly,2
beere-barrell,2
feare;,2
modell,2
admit,3
tetter,2
character,3
surrender,2
casuall,2
murtherer,2
ripe,2
link'd,2
graue-making,2
winne,2
blossomes,2
meere,4
thicker,2
fatted,2
goe,18
illume,2
destroy:,3
expectansie,2
gyues,2
ladies,3
hecats,2
bilboes,2
lonelinesse,2
turneth,2
spoakes,2
gon,2
trophies,2
cryed,2
iibes,2
combate,2
secundus,2
sollemne,2
entreatie,2
springs,2
legs,2
ieering,2
honors,2
ha:,2
pollax,2
lodg'd,2
colaterall,2
wounded,2
gonzago:,2
indiuidible:,2
push:,2
waterflie,2
free,11
deeds,2
nony,3
infected,2
remember:,3
face:,2
prankes,2
foote,4
cheere,3
hamlet:,4
lungs,3
confederate,2
yours;,2
because,2
diuided,2
compulsatiue,2
dupt,2
schollers:,2
extremity:,2
a-crosse,2
gender,2
consider,2
elsonower:,2
was,80
view,3
diseas'd,2
look'd,3
watch,15
laertes,35
corruption,2
pit,4
depart,2
lou'd,5
chaunted,2
tong,2
ore-teamed,2
tanner,2
faile;,2
conuerted,2
modesties,2
runs,2
vnworthy,3
repent:,2
carue,2
while,14
awe,3
timbred,2
slaine,6
hush,2
o'this,2
russet,2
affection;,2
dar'd,2
vnmannerly,2
naturall,6
vnbaited,2
deny'de,2
send,5
bleeding,2
denmarks,2
giues,8
doubt,11
cut,3
paint,2
sextons,2
enuious,2
station,3
pipe,4
beautifed,2
wildenesse:,2
strew'd,2
sowing,2
dogge,3
visage,6
discord,2
lose,5
lament;,2
woman,8
torrent,2
celebrated,2
coldly,3
tooke,5
eies,2
ingenious,2
angry,2
command:,3
records,2
blacke,9
fox,2
lesson,2
els,3
comutuall,2
meanes;,2
masse,4
plaist'ring,2
digge,3
honying,2
forgeries,2
saw't,2
mistooke,2
inky,2
yonger,2
fortie,2
cliffe,2
speake;,3
indite,2
praier,2
liquor,3
see't,2
water,6
fortin,2
dreines,2
poyson'd:,2
man;,2
post-hast,2
falling,3
clemencie:,2
drowne,6
tempest,2
life's,2
desire:,2
worm,2
rare,2
saw,14
braz'd,2
follow;,2
recoueries:,2
israel,2
beating,3
quantitie,4
fare,7
keene,3
before,18
lacke,5
borne:,2
downe,25
each,12
roughly,3
penetrable,2
sides,2
patientlie,2
safely,4
an,54
ayre;,2
bad,8
schollers,2
into,28
both:,2
abilitie,2
strength,2
augury;,2
stowed,2
auouch,2
loose,5
i'thsunne:,2
flights,2
youth,14
thousand,9
hedge,2
offices:,2
shooke,2
painting,2
respects,2
amble,2
shell,2
seal,2
declension,2
faction,2
knees,3
extrauagant,2
buttons,2
suffering,2
darkest,2
passionate,3
voyce:,2
gorge,2
violet,2
thereabout,2
and't,2
goblin,2
magicke,2
maintains,2
matters,4
vnequall,2
formes,4
adores,2
run,3
congregation,2
these,45
know:,3
articles,2
rashnesse,2
starres,4
strucken,2
rage,4
impasted,2
mould,2
gertrude:,3
deceiued,2
temperately,2
christians,2
hopes,2
coarse,4
pigeon-liuer'd,2
change,4
burnt,2
clowd,2
despight,2
estate:,2
blankes,2
conceald,2
prima,2
woodcocks,2
hap,2
heartily:,2
mend,2
dreame,5
sorrie,3
hugger,2
double,7
fardles,2
spokes,2
locke,4
bearing,2
graces,3
list,7
acte:,2
pleasures,3
ambitious,4
great,20
tree,2
bring,13
backe:,2
magots,3
guard,4
enmity,2
prythee,6
pause,4
nose,3
swallowed,2
bites,2
well,62
fall,8
madam,13
pulse,2
soyle,2
content,4
word,11
beauteous,2
baptista:,2
winds,2
recount,2
sodaine,6
in't:,3
grained,2
serues,3
moods,2
wife;,2
obserue,4
harlot,2
home:,2
wake,3
eternity,2
ostentation,2
ho,7
lawlesse,2
hyes,2
shake,3
hastie,2
comfort,2
costly,2
tis,6
king's,2
willes,2
rellish,3
elder,2
canst,3
forbeare,2
march:,2
hypocrites,2
asham'd,2
beleeued,2
was;,2
obseruance:,2
eternall,3
triuiall,2
vnpacke,2
i'ue,3
would'st,5
mee;,2
lament,2
witching,2
outherod's,2
birds,2
sicknesse,3
cals,4
auoyd,3
meditation,2
twaine,3
likenesse,2
seed:,2
orbed,2
certaintie,2
to'th,2
lome,3
stone,3
heart,23
obseruation,2
forget:,2
witnesse,2
portall,2
power,8
prai'st,2
loues;,2
conuert,3
moone,4
serue,2
circumuent,2
goes;,2
subiect:,2
1599],2
robe,2
counsellor,2
party,2
ore,2
padling,2
thine:,2
moneths,3
where,54
pleasing,2
the,993
bread,2
homage,2
vnyoake,2
morning,5
behold:,2
damon,2
desires,4
perchance,6
man,45
out,51
makes,17
demy-natur'd,2
lyes,3
belieue,2
touches,2
holdst,2
priuate,2
personall,2
pressure,2
gawdie:,2
felicitie,2
crack'd,2
lipps,2
peruse,2
dishonour,3
shal,5
lions,2
hands,10
becomes,3
maiesticall,3
smear'd,2
rebellious,3
satyre:,2
impart,5
horrors:,2
ophelia:,2
assur'd,3
quiddits,2
termagant:,2
goodnight,10
borne,7
compulsiue,2
pride,2
ouer,5
stickes,2
bap,4
suiting,2
bones,5
curiously,2
sustaine,2
esteem'd,2
sanctity,2
gardiners,2
proclaime,3
norwey,5
crab,2
wouldest,3
lodge,2
contagious,2
sonnes,3
honor'd,2
said,13
teeth,2
hatch,2
possesse,2
yaughan,2
1.play,4
popt,2
priuy,2
poet,2
bear't,2
already,5
truely,2
smooth,3
thing;,2
spirit:,2
termes,4
grapple,3
yours,5
buried:,2
beauty,4
aygre,2
damnation:,2
moment,3
refraine,2
pangs,2
dil'd,2
hence,6
quicke,6
offer,4
trace,2
weare,5
y'are,3
counsell,4
prenominate,2
winch:,2
gestures,2
bellow,2
grasse-greene,2
humanity,2
encountred,2
nothings,2
whirle-winde,2
ready,2
north,2
soule;,3
make,55
duller,2
him,166
scull,7
staid,4
erruption,2
play;,2
fought,2
leaue,27
indeed:,2
dwelling,2
habit,2
giued,2
polonius,21
obscure,2
placed,2
mad:,2
bated,2
anger,2
pittious,2
hid,3
opposites,2
layes,2
i,548
superuize,2
rent,2
golden,3
deare,10
trespasse,2
shut,2
willow,2
combination,2
fight,4
poleak:,3
soft,9
mole,2
cloathes,2
exact,2
hey-day,2
tels,2
meanes,19
pat,2
pul'd,2
has,3
blaze,2
chaplesse,2
iemme,2
crie,2
minutes,2
kettle,3
pleasure,3
captaines,2
had'st,3
ring,3
fall;,2
trumpets,3
cheefely,2
hellish,2
regards,2
mouse,3
quit,3
pons,2
substance,2
vngartred,2
index,2
strengthen,2
garland,2
vpon,51
ducates,2
companies,2
blew,2
hillo,2
laying,3
ghost,22
render,2
whats,2
heroes,2
fathers,21
brother,7
sheep-skinnes,2
seale,2
noise:,2
raues,2
nasty,2
close,4
ours,3
conuerse;,2
deliberate,2
taint,2
haue,176
ponderous,2
changeling,2
so,178
cue,2
harrow,2
sprindge,2
mercurie,2
beleeue,17
permanent;,2
reforme,2
plum-tree,2
burne,3
life-rend'ring,2
it,403
dyes,4
matrons,2
mistris,4
carde,2
clo,30
others,5
yeomans,2
behinde,6
player,4
inexplicable,2
smels,2
handsaw,2
bestil'd,2
merriment,2
arriued,2
feature,3
departed,2
coozenage;,2
philosophie,2
cauiarie,2
infaith,3
o'recame,2
thereunto,2
resemble,2
leysure,2
beast,6
all;,2
ground:,4
immediately,2
attendants,3
wash,3
maiesty:,2
shall:,2
keepe:,2
pratlings,2
limed,2
holding,2
shouell,2
springes,2
repaire,3
bakt-meats,2
sit,9
impatient,2
aske,3
trebble,2
true,15
ask't,2
part:,2
foiles,2
artlesse,2
knockt,2
noyse,3
payes,2
scene,2
trouble,2
respeaking,2
stand,15
dyed,3
alarme,2
sence,4
furnish,2
sanitie,2
bosome:,2
inuites,2
processe,4
blowne,3
ioyes,3
bid,7
indifferent,4
hung,2
dido,2
disclose,2
earnest,2
chowgh;,2
grasse,2
shift,2
scuffling,2
sift,2
leaps,2
sir:,6
owne;,2
stuck,2
tumbled,2
nature,21
iudicious,2
distraction,3
beyond,3
clouts,2
blason,2
birch,2
place:,2
annexment,2
vngorg'd,2
dipping,2
sodainely,2
acted:,2
sith,2
middle,3
valiant,4
murdrous,2
flatter:,2
wood,2
akers,2
vnbrac'd,2
extreamity,2
long:,2
happy,3
knocke,2
coffin,2
blessing,6
maids,4
deed:,3
saylors,3
harping,2
seene:,3
scandall,2
cheerefully,3
imperiall,3
beautified,2
single,3
curd,2
hoby-horsse,2
plentifull,2
dearly;,2
sauiours,2
trick'd,2
water;,2
nephewes,3
heau'n,3
them;,2
bethought:,2
contagion,3
diuell,5
designe,2
vnseene,4
lazar-like,2
coole,2
author,3
inheritance,2
red,3
thought-sicke,2
nipping,2
faith,12
colour;,2
deale,2
threaten,2
shot,5
secricie,2
vpon't:,2
moity,2
proceeding,2
reuolution,2
reads,2
purchases,2
heare,30
sharpe,2
gaming,4
practises,2
sighes,2
maine,4
read,4
stocke,2
grosse,3
mellow,2
wanton,4
proud,2
among,2
standing,2
womens,2
rusty,2
practice,3
request,2
dreadfully,2
wine,3
allow:,2
euery,9
presence,3
invulnerable,2
lasting,3
bakers,2
maruels,2
ophe,57
frighted,2
milke,2
prou'd,4
lenton,2
himselfe;,3
woer,2
truth,6
became,2
postscript,2
dreame;,2
switzers,2
beget,2
emperor,2
illes,2
couple,2
fellowes,5
arrest,2
italian,2
ignorance;,2
charity,2
circumstance,7
acting,2
instances,2
pound,2
ham,338
inward,3
rome-,2
snow,5
speaks,2
altogether,2
accounted,2
finding,3
vowes:,3
fretfull,2
talke,3
hauocke,2
tride,2
pursued,2
weedy,2
fitted,2
songs;,2
his;,2
forged,2
perillous,2
drossie,2
remembrance,4
dust;,3
neptunes,2
choose,5
closes,5
sweete,2
secrecie,3
grounds,2
thirty,2
iudge,4
contumely,2
malicious,3
phrase;,2
stood,5
countenance,6
hope,8
safety,5
element:,2
minde,11
battery,2
ominous,2
caines,2
dismantled,2
residence,2
drink,2
her:,2
vienna:,2
calumny,2
actiuely,2
geulles,2
backward,2
staffe,2
times,7
posset,2
pins,2
spots,2
wauing,2
fond,3
touching,4
betweene,16
o're-throwne,2
malicho,2
feast,4
bride-bed,2
reply,3
apparition,3
riotous,2
writers,2
lands,5
fret,2
ones,4
normandy,2
cursed,5
sinners,2
malefactions,2
hunts,2
diligence,2
dexterity,2
a-sleepe,2
benetted,2
force,5
weedes,2
armes:,3
packet,2
shape,7
too,52
seene,19
beckons,2
murdering,2
bounds:,2
sounded,2
builds,3
pricke,2
fauourites,2
o'rerule,2
white,5
can'st,2
booke,4
soil'd,2
indeed,27
fiends,2
time,43
incensed,2
hart,2
steps,2
villaines,2
